,video_id
6138,425779699
6139,427726751
6140,408841813
6141,426737972
6142,428516337
6143,415766424
6144,422048791
6145,425876836
6146,423741937
6147,420535661
6148,411434192
6149,260677942
6150,405777282
6151,418972534
6152,418703888
6153,422822296
6154,425594188
6155,407284666
6156,417454046
6157,411034907
6158,429643816
6159,427527037
6160,406816045
6161,424946761
6162,425225371
6163,404252482
6164,394385839
6165,432640588
6166,409347238
6167,419076661
6168,417446090
6169,415868374
6170,424276410
6171,425487622
6172,425240665
6173,242457047
6174,411622183
6175,428932337
6176,418934260
6177,406043134
6178,415803809
6179,430007627
6180,429527593
6181,404977888
6182,424972086
6183,432065290
6184,417771893
6185,410006022
6186,424862628
6187,414938472
6188,408698930
6189,431959043
6190,414348611
6191,412204699
6192,415543331
6193,384193751
6194,428261099
6195,420546174
6196,432621179
6197,418654007
6198,414182412
6199,406307071
6200,414539418
6201,426791296
6202,417921909
6203,424765593
6204,420132308
6205,393398094
6206,418681443
6207,423777224
6208,418278568
6209,233230743
6210,436573362
6211,415421895
6212,420315505
6213,428063665
6214,423311719
6215,410909151
6216,430459576
6217,303178396
6218,425471317
6219,411947851
6220,425104812
6221,428086115
6222,419241137
6223,373062723
6224,431108117
6225,430718066
6226,431285984
6227,403103925
6228,413261759
6229,421486897
6230,127739895
6231,396833820
6232,405069265
6233,399730543
6234,415241487
6235,400834712
6236,427608328
6237,429375826
6238,418563318
6239,405405635
6240,428475721
6241,412525411
6242,415938499
6243,411372555
6244,431054293
6245,422467700
6246,404613783
6247,425181590
6248,422445748
6249,386297860
6250,413314479
6251,407878226
6252,412999080
6253,416908454
6254,416015781
6255,407886510
6256,418797132
6257,428108139
6258,416061523
6259,419695621
6260,219301579
6261,399225644
6262,424892475
6263,391504291
6264,423489799
6265,411685224
6266,430841758
6267,405067849
6268,416465532
6269,421973208
6270,414392271
6271,415766379
6272,382209592
6273,430824094
6274,416121945
6275,410451277
6276,430715182
6277,426176649
6278,427805229
6279,405281202
6280,431136070
6281,400719300
6282,426650851
6283,431136393
6284,334375918
6285,429731488
6286,416340977
6287,371558833
6288,421395466
6289,429222060
6290,416639432
6291,411871453
6292,400946991
6293,360085579
6294,418386604
6295,427380842
6296,420361039
6297,430358907
6298,428902438
6299,405568183
6300,403320353
6301,322270564
6302,410557417
6303,370920526
6304,413423132
6305,378732465
6306,380581806
6307,417217084
6308,425494664
6309,425006299
6310,421783624
6311,424127049
6312,352030326
6313,425553040
6314,392583070
6315,430000572
6316,437474132
6317,423695032
6318,413299377
6319,421273470
6320,414548028
6321,408941958
6322,418355444
6323,423438230
6324,422090814
6325,405597767
6326,421156712
6327,401522395
6328,414335400
6329,346552223
6330,412602210
6331,419059272
6332,412055495
6333,409017848
6334,358871920
6335,423301689
6336,424200992
6337,415094153
6338,408851355
6339,413202898
6340,416072011
6341,416160403
6342,260466661
6343,416325442
6344,418564138
6345,413127634
6346,407478634
6347,406458511
6348,415932979
6349,424956190
6350,433868023
6351,411622983
6352,426688811
6353,422674466
6354,380530938
6355,421769670
6356,406817362
6357,416354031
6358,404996302
6359,427789969
6360,423974631
6361,428690989
6362,429800690
6363,424414758
6364,292808329
6365,417549584
6366,405884537
6367,425370409
6368,430988554
6369,427023378
6370,423940966
6371,156768866
6372,428505191
6373,425306920
6374,408863199
6375,418942883
6376,405546964
6377,429704510
6378,421667728
6379,403797699
6380,404473158
6381,125303342
6382,418932299
6383,405881411
6384,407807069
6385,241563288
6386,422588802
6387,433855991
6388,417910126
6389,428010242
6390,412396311
6391,415264884
6392,411888840
6393,416136082
6394,424333021
6395,429679530
6396,417938678
6397,401563670
6398,415091181
6399,426580340
6400,366579804
6401,431528856
6402,401679128
6403,398558384
6404,369379807
6405,407187329
6406,401468170
6407,416232006
6408,406878475
6409,431083856
6410,424340202
6411,401750606
6412,412855329
6413,438796146
6414,423789254
6415,417295538
6416,433880176
6417,416226895
6418,424351290
6419,421417403
6420,428162676
6421,422495576
6422,394733268
6423,427892091
6424,406489926
6425,348270993
6426,423506681
6427,421592999
6428,423232888
6429,415279161
6430,423598583
6431,414706901
6432,403302453
6433,406164744
6434,415942602
6435,412290170
6436,356967010
6437,407433043
6438,416114776
6439,416338525
6440,409756125
6441,427375537
6442,392435626
6443,408396297
6444,421162574
6445,431322596
6446,406149750
6447,409005635
6448,420039235
6449,411576576
6450,428331350
6451,406254440
6452,418580432
6453,398510957
6454,418162722
6455,430415672
6456,405387562
6457,421268604
6458,258764326
6459,419513147
6460,385238315
6461,408924039
6462,424013205
6463,417488627
6464,412288926
6465,433276251
6466,428481662
6467,427684980
6468,397955597
6469,340386880
6470,403011995
6471,412318553
6472,376382974
6473,431576899
6474,407180162
6475,421728655
6476,414131376
6477,427637955
6478,405891664
6479,419368061
6480,281022003
6481,419060894
6482,411929883
6483,425779215
6484,409318721
6485,414926263
6486,408100807
6487,422748833
6488,419961404
6489,413525909
6490,432179092
6491,413747546
6492,418504322
6493,259694719
6494,414611875
6495,422701336
6496,419265262
6497,429914074
6498,412641195
6499,429771452
6500,424288772
6501,420791770
6502,407569575
6503,407333529
6504,411856974
6505,405479970
6506,403712603
6507,411664770
6508,410859546
6509,421319081
6510,404386868
6511,375820179
6512,408699170
6513,413425932
6514,375061488
6515,422817117
6516,427192528
6517,432717497
6518,405408693
6519,404522236
6520,414545832
6521,410246734
6522,404536356
6523,428578115
6524,407704290
6525,433877737
6526,401790356
6527,415591027
6528,422949198
6529,373801082
6530,380774784
6531,416275365
6532,416467653
6533,424440653
6534,421974075
6535,428551972
6536,416117200
6537,403714663
6538,414926456
6539,422789667
6540,410233755
6541,409366707
6542,427411782
6543,426329458
6544,428705760
6545,411363095
6546,427236624
6547,414382281
6548,414713541
6549,425746905
6550,427436651
6551,426168439
6552,422635810
6553,362566559
6554,255462831
6555,419830351
6556,409940621
6557,416445769
6558,416775353
6559,404830207
6560,424471704
6561,416691251
6562,429104833
6563,418179056
6564,365125630
6565,406542072
6566,407993898
6567,428068425
6568,412371071
6569,409483101
6570,429168777
6571,434245878
6572,426294944
6573,422053984
6574,417616922
6575,422676409
6576,412753404
6577,432480433
6578,424774707
6579,414662843
6580,340856525
6581,409330884
6582,409627888
6583,407411308
6584,424823567
6585,424777069
6586,425556538
6587,427789552
6588,400690796
6589,426915685
6590,430861023
6591,415007044
6592,413412266
6593,430412776
6594,342008983
6595,435240910
6596,408820481
6597,365416581
6598,417368448
6599,410133507
6600,427041553
6601,416506773
6602,414991227
6603,401884699
6604,422204329
6605,428959584
6606,415494980
6607,430204495
6608,374854466
6609,420215304
6610,420314103
6611,413124177
6612,426047561
6613,424055804
6614,429008007
6615,426334740
6616,430238228
6617,416654125
6618,422350401
6619,401727976
6620,407131179
6621,426226209
6622,424720120
6623,412233293
6624,413771999
6625,409283814
6626,421715879
6627,424556548
6628,415523158
6629,415713419
6630,426987571
6631,410615576
6632,420725875
6633,425627561
6634,347507628
6635,426403955
6636,405001839
6637,427990107
6638,404498831
6639,417318522
6640,281742902
6641,415557625
6642,427287003
6643,414918418
6644,424699036
6645,417097993
6646,431258531
6647,404980419
6648,376832097
6649,409445562
6650,417924241
6651,430405880
6652,421373832
6653,419019679
6654,415262500
6655,170009356
6656,405526797
6657,411962569
6658,413800159
6659,409739715
6660,360568947
6661,412808603
6662,409046005
6663,408041797
6664,405168537
6665,432557823
6666,428772890
6667,421875675
6668,433750833
6669,416127343
6670,429359277
6671,424280806
6672,425790095
6673,406281807
6674,421442928
6675,406214538
6676,117412517
6677,405718499
6678,411157358
6679,418626734
6680,405194435
6681,411699343
6682,380373352
6683,401652444
6684,426942549
6685,425820736
6686,409805145
6687,424743305
6688,428715754
6689,414400049
6690,405426613
6691,260312546
6692,406473380
6693,410811067
6694,433199553
6695,406603561
6696,414725010
6697,430371151
6698,410166260
6699,432953684
6700,384546959
6701,412382741
6702,256482360
6703,425260602
6704,419358378
6705,409467550
6706,416195312
6707,414160256
6708,419955690
6709,394842408
6710,424849129
6711,418063972
6712,415853132
6713,411822504
6714,158546594
6715,410663896
6716,419089550
6717,378515198
6718,404803416
6719,424111442
6720,408243800
6721,410332391
6722,424467057
6723,418467878
6724,435573525
6725,425278741
6726,427584959
6727,260363215
6728,357125685
6729,412863443
6730,414967789
6731,404686343
6732,429681454
6733,409097292
6734,395571355
6735,427969028
6736,418347316
6737,402317250
6738,426125615
6739,423402457
6740,413588387
6741,426565597
6742,432114725
6743,415682501
6744,432484431
6745,299852261
6746,412092514
6747,408239798
6748,413613984
6749,422371636
6750,376512024
6751,403114351
6752,426811667
6753,404659789
6754,424189516
6755,431034674
6756,431733370
6757,432727839
6758,418766696
6759,422406505
6760,431727632
6761,413537735
6762,426009433
6763,427913375
6764,417875614
6765,411387874
6766,432438741
6767,432305262
6768,399036057
6769,433671201
6770,415539923
6771,416311650
6772,425037250
6773,422909420
6774,425248773
6775,421933363
6776,430829229
6777,431242986
6778,429821372
6779,425939083
6780,411915125
6781,406057122
6782,409285423
6783,418231682
6784,417359594
6785,385046619
6786,432463184
6787,386471429
6788,421422858
6789,260352879
6790,430539275
6791,428597067
6792,413246966
6793,425416106
6794,424346541
6795,413003010
6796,410667470
6797,424661556
6798,432990538
6799,429937422
6800,419115987
6801,422741172
6802,423462162
6803,413283208
6804,422023213
6805,424579455
6806,422537264
6807,406834911
6808,419023808
6809,426966372
6810,424691396
6811,408116820
6812,419315562
6813,392144028
6814,421170793
6815,413197778
6816,430773682
6817,432719326
6818,404725962
6819,421261313
6820,422940396
6821,430787324
6822,427384377
6823,405817460
6824,408519532
6825,402442338
6826,417058285
6827,374799410
6828,413348562
6829,413337133
6830,432637588
6831,431022124
6832,425165636
6833,418432821
6834,427302460
6835,405075150
6836,430151395
6837,421582794
6838,415002683
6839,378118963
6840,408221181
6841,412018413
6842,419815869
6843,421640487
6844,414875767
6845,423778204
6846,444939838
6847,420064198
6848,418082078
6849,418439648
6850,400866149
6851,426316872
6852,126013503
6853,352435830
6854,415288130
6855,412693655
6856,383983440
6857,416566307
6858,404428443
6859,415117317
6860,413254713
6861,415338664
6862,408441879
6863,416100622
6864,426550093
6865,424757810
6866,426686396
6867,402156458
6868,421891691
6869,428023880
6870,414775993
6871,415523927
6872,407840520
6873,425268240
6874,410421155
6875,415860778
6876,407301318
6877,427369675
6878,418865034
6879,419895581
6880,365640390
6881,425119893
6882,415758398
6883,346551594
6884,378715294
6885,404305325
6886,414322253
6887,430924358
6888,411929261
6889,428717869
6890,407659435
6891,422526530
6892,431705958
6893,347375115
6894,328283879
6895,417594659
6896,422317511
6897,427807504
6898,408723390
6899,422515440
6900,425314999
6901,410958868
6902,432354916
6903,383705632
6904,417682211
6905,420813031
6906,427788294
6907,432008602
6908,418531863
6909,411699695
6910,419019243
6911,425467195
6912,420922345
6913,333558984
6914,423995671
6915,364245588
6916,415547949
6917,404163413
6918,427442968
6919,433600737
6920,417765187
6921,276100542
6922,382558763
6923,396229098
6924,420129948
6925,425785069
6926,416500446
6927,408212284
6928,421699329
6929,430781474
6930,414668170
6931,421060230
6932,409153904
6933,423082749
6934,414836329
6935,432918214
6936,394053353
6937,429859616
6938,412224783
6939,410160648
6940,415343617
6941,421231786
6942,411311117
6943,430467089
6944,416921039
6945,413676379
6946,417826500
6947,416628022
6948,408868129
6949,263878167
6950,415030363
6951,428693316
6952,384859444
6953,406452690
6954,424134128
6955,432634146
6956,369784517
6957,413676362
6958,425234384
6959,410633570
6960,408881863
6961,421706065
6962,367625233
6963,422363593
6964,427427878
6965,421181126
6966,416763457
6967,405517402
6968,425561752
6969,407329653
6970,411295969
6971,428038376
6972,423212157
6973,396193975
6974,421289537
6975,414579577
6976,427779768
6977,409458383
6978,406507819
6979,435060400
6980,424170212
6981,419161098
6982,250699402
6983,419544541
6984,428560954
6985,413196569
6986,428417141
6987,412950441
6988,414651171
6989,412833906
6990,399724338
6991,432359128
6992,407661107
6993,429199500
6994,407002753
6995,415202782
6996,385752056
6997,417953795
6998,429509078
6999,427613692
7000,428601501
7001,425116781
7002,425440008
7003,427139934
7004,418054424
7005,416541322
7006,421532873
7007,420361959
7008,413111633
7009,430001977
7010,418227110
7011,414399520
7012,415948747
7013,410277519
7014,412674434
7015,421852485
7016,425830049
7017,434097735
7018,421471484
7019,418383763
7020,357570651
7021,240136892
7022,411343823
7023,421947895
7024,405753391
7025,413516011
7026,273623313
7027,425969580
7028,427702198
7029,412431761
7030,430109938
7031,428330185
7032,429064209
7033,406710395
7034,383485544
7035,408373460
7036,425092163
7037,362212430
7038,260736096
7039,424184977
7040,423082402
7041,430003942
7042,416628081
7043,408027586
7044,417674784
7045,419729889
7046,281675784
7047,423337971
7048,405212032
7049,421327532
7050,417092232
7051,421827808
7052,426313951
7053,407833386
7054,426549435
7055,232656551
7056,403501707
7057,409098232
7058,425011230
7059,411920181
7060,420990837
7061,393543537
7062,409330062
7063,410602546
7064,431364240
7065,345225517
7066,371424472
7067,419615472
7068,418703639
7069,427143809
7070,416219589
7071,423149332
7072,425816695
7073,419564445
7074,360486175
7075,431621848
7076,419346938
7077,416480655
7078,424706427
7079,428849099
7080,413070209
7081,428231525
7082,414107093
7083,424780273
7084,424215691
7085,357085148
7086,419330897
7087,424284492
7088,411740812
7089,311495346
7090,420289762
7091,425530343
7092,402988749
7093,414155675
7094,417159548
7095,421452420
7096,434761570
7097,412046118
7098,430924315
7099,429064394
7100,231091457
7101,401676319
7102,265327550
7103,434519147
7104,413866878
7105,419675773
7106,429023120
7107,420169976
7108,421077945
7109,444529347
7110,415920235
7111,424140965
7112,433961809
7113,426942524
7114,417332224
7115,420807789
7116,428084563
7117,428644573
7118,417334968
7119,416987881
7120,421163453
7121,429000997
7122,419654570
7123,413255722
7124,417134708
7125,424543602
7126,415344796
7127,431654396
7128,431926729
7129,365551447
7130,409911643
7131,421194556
7132,418527219
7133,421549805
7134,419684587
7135,425672389
7136,417167554
7137,419892533
7138,424111215
7139,427420940
7140,414905196
7141,368791614
7142,415143975
7143,432863593
7144,433667283
7145,393673116
7146,427561610
7147,413894666
7148,409911865
7149,430515568
7150,424676877
7151,416295343
7152,394328142
7153,377499328
7154,422437096
7155,390890668
7156,413250511
7157,418284016
7158,412548387
7159,426815702
7160,426832042
7161,430557542
7162,406310838
7163,418271137
7164,421545231
7165,409859065
7166,423355972
7167,409241134
7168,428463971
7169,421783233
7170,364591051
7171,431161465
7172,407987981
7173,423902974
7174,346025970
7175,427275041
7176,417232283
7177,418278804
7178,277074197
7179,415288541
7180,430931090
7181,407585377
7182,418319232
7183,427339636
7184,415718400
7185,406579803
7186,413108608
7187,412077782
7188,410389247
7189,342409873
7190,416312482
7191,423211314
7192,404610794
7193,422439944
7194,422500926
7195,421126769
7196,425802590
7197,423196783
7198,418277050
7199,431933801
7200,428950015
7201,207684713
7202,418393668
7203,422559950
7204,424307966
7205,413574237
7206,431227261
7207,424725643
7208,380044984
7209,423260737
7210,421321843
7211,260285391
7212,412446801
7213,423209023
7214,421041069
7215,419053183
7216,412310871
7217,346888225
7218,426955945
7219,407174776
7220,412021118
7221,419675406
7222,426650111
7223,422255041
7224,427384931
7225,410425615
7226,415427418
7227,416682289
7228,398073587
7229,428879911
7230,417393274
7231,407183632
7232,426862821
7233,414995327
7234,400843799
7235,260524958
7236,405679502
7237,432111728
7238,434297502
7239,426084710
7240,428695297
7241,416918812
7242,431198639
7243,412373087
7244,408873943
7245,416689325
7246,409459484
7247,422067274
7248,372072044
7249,383974533
7250,428534021
7251,422772936
7252,260674145
7253,418622632
7254,409773414
7255,407503741
7256,410466984
7257,415669977
7258,434767430
7259,428820379
7260,411275191
7261,304214859
7262,429526186
7263,409020347
7264,375147728
7265,404601979
7266,422516091
7267,429311359
7268,407146694
7269,412808576
7270,415327320
7271,406072287
7272,413216719
7273,412433279
7274,433617720
7275,417825751
7276,420683972
7277,414116238
7278,422797064
7279,430937599
7280,411132127
7281,416806992
7282,428175073
7283,377866696
7284,382348208
7285,422152655
7286,260273207
7287,405489673
7288,427366922
7289,301970000
7290,425274796
7291,424869632
7292,414772137
7293,417957352
7294,421463185
7295,423212938
7296,424585505
7297,425194688
7298,292125992
7299,427168960
7300,412824101
7301,429256772
7302,412657931
7303,409003438
7304,427368795
7305,334793921
7306,430545991
7307,339988064
7308,426090634
7309,421918586
7310,435892921
7311,418145920
7312,432689661
7313,432942219
7314,396404324
7315,424861620
7316,412624933
7317,412540544
7318,421132437
7319,419038332
7320,384651207
7321,429935999
7322,406631388
7323,429630014
7324,406713163
7325,424911520
7326,390515534
7327,405862444
7328,413949300
7329,410284061
7330,432775452
7331,418202027
7332,406995097
7333,420742294
7334,407726381
7335,416660282
7336,428303174
7337,429369586
7338,412891677
7339,412170657
7340,421709196
7341,379835261
7342,422250812
7343,417103893
7344,407507304
7345,396507463
7346,410758566
7347,431298907
7348,422588181
7349,428677452
7350,327889576
7351,422961465
7352,412758754
7353,422209496
7354,416026936
7355,417273452
7356,418227079
7357,423537334
7358,415457185
7359,419783702
7360,429464219
7361,418380970
7362,405555831
7363,414694487
7364,423592044
7365,404972980
7366,413132387
7367,260298740
7368,420607076
7369,415925717
7370,421348702
7371,291660862
7372,434804926
7373,400153126
7374,424244865
7375,434189532
7376,416582096
7377,430112752
7378,260347519
7379,433454016
7380,378995471
7381,384173084
7382,425571497
7383,408127876
7384,422959936
7385,411966062
7386,422255134
7387,423588103
7388,423987203
7389,419389071
7390,422086680
7391,412711025
7392,407370565
7393,430448893
7394,428341812
7395,407784272
7396,408273674
7397,419204505
7398,411488327
7399,431328666
7400,391062625
7401,428333686
7402,424845599
7403,380335435
7404,416719029
7405,277483871
7406,415768368
7407,406151550
7408,416797066
7409,428088959
7410,412962388
7411,424896473
7412,357778409
7413,407395095
7414,434513053
7415,418368228
7416,423350373
7417,405784794
7418,402502108
7419,406340925
7420,445747965
7421,434798496
7422,411771477
7423,411726189
7424,278281485
7425,415163256
7426,412536365
7427,419803398
7428,335692233
7429,425323937
7430,412177716
7431,430580246
7432,423234957
7433,402943482
7434,316416594
7435,421940922
7436,432147827
7437,414853796
7438,419520805
7439,418290908
7440,424107824
7441,405219746
7442,414315423
7443,126955693
7444,260415015
7445,423248202
7446,409132977
7447,425138242
7448,232630713
7449,424220264
7450,430891415
7451,201172734
7452,429149190
7453,435452852
7454,376409477
7455,174213108
7456,348786891
7457,320395685
7458,421596144
7459,412911793
7460,412572536
7461,372846375
7462,428757785
7463,408332975
7464,412699127
7465,422307668
7466,417019190
7467,408309112
7468,407350805
7469,419995389
7470,391562976
7471,409824788
7472,417979222
7473,404361930
7474,415129213
7475,250037454
7476,422207603
7477,382153899
7478,415930229
7479,404646542
7480,410687613
7481,406701330
7482,398691553
7483,429861212
7484,412357393
7485,420803998
7486,418621850
7487,424423621
7488,404710379
7489,407529757
7490,410981299
7491,427580404
7492,285850819
7493,403864772
7494,411164986
7495,429505600
7496,410005597
7497,421573460
7498,431556820
7499,420817218
7500,429365144
7501,413923252
7502,397339038
7503,429143736
7504,409687464
7505,419154649
7506,421510408
7507,431073879
7508,412396971
7509,412787106
7510,416244944
7511,407506963
7512,428303997
7513,374173821
7514,432563920
7515,372905002
7516,427771942
7517,356173290
7518,423549340
7519,430818224
7520,312583747
7521,411679024
7522,407248902
7523,407562213
7524,421903359
7525,436024811
7526,412710309
7527,420609569
7528,408929342
7529,416990734
7530,410632877
7531,419694994
7532,401813772
7533,412149942
7534,413622456
7535,419917427
7536,425575073
7537,418556529
7538,428457338
7539,410374360
7540,413816171
7541,418932164
7542,429910644
7543,310430170
7544,390667508
7545,407921256
7546,422487172
7547,377026183
7548,412231777
7549,436857962
7550,431416192
7551,420816335
7552,419324124
7553,409663934
7554,408927048
7555,217320462
7556,421241348
7557,399658685
7558,266868502
7559,428655386
7560,411858283
7561,410306369
7562,427846359
7563,420090750
7564,428662573
7565,376240628
7566,105824534
7567,419663638
7568,418853725
7569,419404062
7570,408841980
7571,427295292
7572,415557915
7573,400705977
7574,413941106
7575,355257005
7576,426121847
7577,409734488
7578,431336137
7579,425716505
7580,378612935
7581,320987762
7582,415044242
7583,432793824
7584,432566280
7585,429750198
7586,437045287
7587,416129531
7588,427814981
7589,426263695
7590,430103211
7591,408698409
7592,407467963
7593,416387835
7594,423410198
7595,379490896
7596,432444025
7597,418176502
7598,428119853
7599,419180677
7600,430000935
7601,420326348
7602,296022082
7603,413760892
7604,425571912
7605,418554459
7606,415101153
7607,178683164
7608,420147773
7609,430974147
7610,419731185
7611,203724254
7612,430003973
7613,420474763
7614,406808430
7615,426312472
7616,405895836
7617,418512957
7618,420971853
7619,425030783
7620,419792669
7621,434336055
7622,299103742
7623,429219432
7624,424465571
7625,411309123
7626,419528369
7627,407390287
7628,395432674
7629,417757648
7630,260277023
7631,409001465
7632,422257460
7633,419052878
7634,433721003
7635,419353557
7636,422849079
7637,421808463
7638,420947085
7639,425480868
7640,403706484
7641,427647882
7642,402358799
7643,404856656
7644,426490261
7645,424105031
7646,415749703
7647,430544567
7648,434149005
7649,411313887
7650,435657682
7651,432009103
7652,418120369
7653,380221371
7654,435155257
7655,420721326
7656,431305091
7657,412901045
7658,425834175
7659,428325906
7660,409783366
7661,415227285
7662,363176804
7663,417047729
7664,424755732
7665,229051243
7666,404567017
7667,433091379
7668,411512294
7669,428997312
7670,413005101
7671,390663347
7672,404451051
7673,262786728
7674,409791262
7675,405534106
7676,381073871
7677,415162590
7678,424074515
7679,266050341
7680,434354800
7681,422748977
7682,421880679
7683,317506129
7684,408774839
7685,412490488
7686,411570313
7687,422518947
7688,408253512
7689,415053845
7690,428922756
7691,428820057
7692,418162783
7693,407937335
7694,412270192
7695,393767636
7696,422657052
7697,425088991
7698,414089989
7699,412483898
7700,431691399
7701,424025660
7702,392963131
7703,426904445
7704,407664666
7705,424935346
7706,260506557
7707,433479728
7708,412247962
7709,396602251
7710,407517809
7711,416980138
7712,433588551
7713,429297822
7714,372571066
7715,416353608
7716,412791459
7717,424909421
7718,404468551
7719,419701219
7720,422950231
7721,260439368
7722,429701434
7723,149871634
7724,260551910
7725,425404402
7726,408813638
7727,431682970
7728,411728654
7729,422473148
7730,401163139
7731,422489739
7732,406252953
7733,421233941
7734,390564615
7735,418459718
7736,425363892
7737,422847310
7738,425336031
7739,425986245
7740,420178712
7741,158036163
7742,430311388
7743,425940621
7744,423655713
7745,426271991
7746,283236823
7747,406836923
7748,407759637
7749,416878350
7750,434009586
7751,423142278
7752,433386664
7753,424165725
7754,360327129
7755,430576602
7756,425802753
7757,425150070
7758,418433329
7759,384554311
7760,434314906
7761,404493506
7762,418015667
7763,410313648
7764,404412459
7765,409589641
7766,404632413
7767,416843250
7768,384097767
7769,425593012
7770,119223475
7771,406702496
7772,423126564
7773,418977524
7774,418899392
7775,419628099
7776,424107525
7777,418106733
7778,433838815
7779,427739485
7780,416086718
7781,415753011
7782,408074072
7783,426057276
7784,412931841
7785,411887572
7786,260291221
7787,389465001
7788,405920833
7789,408431665
7790,409211913
7791,419780945
7792,424239012
7793,393660288
7794,415434836
7795,420839984
7796,416522866
7797,418643991
7798,407331376
7799,429929415
7800,402398776
7801,412585106
7802,429106089
7803,404372814
7804,394263791
7805,424824771
7806,379276191
7807,424062547
7808,420252230
7809,429088432
7810,422274386
7811,417162861
7812,412176219
7813,427461057
7814,421239299
7815,278982657
7816,423554489
7817,429253286
7818,418093823
7819,420523486
7820,406346517
7821,434990943
7822,422768525
7823,407051528
7824,427656089
7825,419966071
7826,414002634
7827,422891770
7828,416103572
7829,424647497
7830,421988708
7831,424945785
7832,428084016
7833,416838149
7834,427389810
7835,429704048
7836,309237830
7837,411210271
7838,419393796
7839,418660397
7840,415453520
7841,421799937
7842,427617485
7843,107054909
7844,396184465
7845,391828640
7846,420052905
7847,425221333
7848,409666054
7849,405943621
7850,416779229
7851,432589082
7852,426135523
7853,424315067
7854,404825494
7855,408016163
7856,407885018
7857,431544610
7858,412907025
7859,426019402
7860,431286496
7861,429700729
7862,422023453
7863,423851334
7864,422458592
7865,421679181
7866,417619833
7867,426603817
7868,417528273
7869,378016440
7870,426484999
7871,414996289
7872,294740247
7873,430196395
7874,422461883
7875,408477960
7876,378444199
7877,157408148
7878,427567503
7879,412053672
7880,373207269
7881,422080556
7882,425418902
7883,426453074
7884,433157371
7885,406434109
7886,426678544
7887,418239950
7888,410077687
7889,405743475
7890,416151731
7891,423229297
7892,423721890
7893,358551158
7894,133134804
7895,431737538
7896,432430242
7897,416582036
7898,428998789
7899,405283564
7900,422819129
7901,425754021
7902,375347362
7903,425650389
7904,433613629
7905,409126048
7906,405415793
7907,428042930
7908,413532513
7909,418751559
7910,426213844
7911,431652815
7912,428250279
7913,432016493
7914,431824623
7915,425795849
7916,416272786
7917,424886360
7918,420908723
7919,424362296
7920,402576471
7921,420892825
7922,427321377
7923,425377033
7924,419840751
7925,428118927
7926,418694557
7927,136502844
7928,428165393
7929,418737423
7930,426611984
7931,417882089
7932,427184092
7933,415300504
7934,427278539
7935,427904679
7936,375380881
7937,416055482
7938,385031156
7939,358033756
7940,408097908
7941,428662983
7942,428412033
7943,429179559
7944,423449461
7945,404008552
7946,399529032
7947,413600713
7948,408656486
7949,425955066
7950,412219752
7951,429225155
7952,294944113
7953,426467783
7954,271527876
7955,385454301
7956,437028527
7957,414715001
7958,435179215
7959,428665424
7960,425937875
7961,430566672
7962,430818614
7963,414213792
7964,403740404
7965,424487619
7966,351588323
7967,421420665
7968,425692877
7969,425088231
7970,425285040
7971,416209755
7972,414786830
7973,390801232
7974,411400552
7975,407229718
7976,432342158
7977,423955369
7978,375076141
7979,425311837
7980,405651003
7981,415039643
7982,390671501
7983,422199361
7984,427502542
7985,410735725
7986,383703170
7987,421697056
7988,417736252
7989,401285849
7990,283064810
7991,427301585
7992,421599807
7993,405222767
7994,327090793
7995,418854623
7996,425777410
7997,407633796
7998,381809403
7999,418675072
8000,432310884
8001,429006025
8002,422443441
8003,428869735
8004,414418726
8005,421584774
8006,423777688
8007,416081128
8008,409396987
8009,425213139
8010,424889857
8011,416528925
8012,426449138
8013,431400412
8014,415656914
8015,428023552
8016,248856006
8017,410148648
8018,425198890
8019,418691060
8020,421388522
8021,409127994
8022,425451597
8023,418774883
8024,413106925
8025,418490525
8026,409336183
8027,431544647
8028,408524007
8029,431304345
8030,422386039
8031,422918663
8032,404289639
8033,134456411
8034,416894789
8035,409197013
8036,420426871
8037,412611824
8038,418634516
8039,411923801
8040,434098705
8041,408076125
8042,417816224
8043,407505252
8044,404321589
8045,428458937
8046,406734034
8047,416419532
8048,401872132
8049,416687715
8050,430323775
8051,408505123
8052,421532031
8053,426250570
8054,408775583
8055,398254038
8056,406243300
8057,406279061
8058,425672394
8059,408093438
8060,426394934
8061,410353714
8062,412316493
8063,415845739
8064,404961098
8065,431903152
8066,410526138
8067,421585003
8068,425209880
8069,420063497
8070,381518079
8071,384646502
8072,418037887
8073,409363967
8074,414562208
8075,405311437
8076,423317668
8077,433885708
8078,400574090
8079,406629984
8080,431185951
8081,260549960
8082,423224847
8083,437550494
8084,419261035
8085,428195374
8086,408126442
8087,412394047
8088,418156510
8089,418272129
8090,421253695
8091,353894181
8092,428640410
8093,153913246
8094,425985507
8095,427251670
8096,423584446
8097,260334096
8098,422061040
8099,405948746
8100,414136907
8101,412139153
8102,422966704
8103,416273273
8104,419598881
8105,409216516
8106,412267738
8107,412906954
8108,434488775
8109,416090278
8110,390466642
8111,427449952
8112,406520268
8113,415274953
8114,420568398
8115,406424860
8116,132056178
8117,414447668
8118,408864113
8119,132765592
8120,202881548
8121,433043599
8122,426558833
8123,415369130
8124,409420639
8125,425389177
8126,408723924
8127,425461387
8128,429685191
8129,421550285
8130,415031041
8131,400925228
8132,426086912
8133,405082481
8134,424709576
8135,429617129
8136,431818837
